areaName,Borough,areaType,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10
Prospect Park,Brooklyn,submarket,1775.0,1775.0,1750.0,1800.0,1895.0,1875.0,1900.0,1850.0,2000.0,2100.0,1825.0,1799.0,1850.0,2100.0,2100.0,2000.0,2050.0,2100.0,2050.0,2125.0,2300.0,2300.0,2325.0,2300.0,2300.0,2300.0,2300.0,2300.0,2200.0,2200.0,2100.0,2000.0,2100.0,2100.0,2000.0,2200.0,2100.0,2175.0,2150.0,2150.0,2150.0,2250.0,2300.0,2300.0,2300.0,2300.0,2300.0,2250.0,2250.0,2200.0,2200.0,2250.0,2250.0,2273.0,2300.0,2300.0,2300.0,2300.0,2200.0,2200.0,2395.0,2300.0,2300.0,2375.0,2300.0,2200.0,2200.0,2275.0,2350.0,2350.0,2395.0,2350.0,2400.0,2400.0,2400.0,2400.0,2400.0,2350.0,2350.0,2300.0,2300.0,2300.0,2298.0,2300.0,2300.0,2300.0,2300.0,2350.0,2350.0,2350.0,2350.0,2400.0,2398.0,2295.0,2200.0,2237.0,2300.0,2295.0,2300.0,2300.0,2304.0,2350.0,2307.0,2400.0,2350.0,2295.0
Prospect Park South,Brooklyn,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1190.0,,,,,1325.0,,,,1263.0,,,1425.0,1325.0,1350.0,1450.0,1550.0,1550.0,,2025.0,2088.0,1900.0,1950.0,2181.0,2100.0,2186.0,1900.0,1950.0,1573.0,1598.0,1595.0,1650.0,1773.0,1750.0,1650.0,1638.0,1650.0,1650.0,1700.0,1900.0,1700.0,1850.0,1900.0,1800.0,1950.0,1850.0,1890.0,1800.0,1795.0,1795.0,1850.0,1800.0,1750.0,1725.0,1650.0,1675.0,1775.0,1875.0,1750.0,1750.0,1750.0,1780.0,1750.0,1795.0,1795.0,1798.0,1800.0,1750.0,1850.0,2050.0,1910.0,1984.0,1800.0,1773.0,1750.0
Queens,Queens,borough,1405.0,1450.0,1500.0,1500.0,1378.0,1375.0,1400.0,1400.0,1400.0,1400.0,1400.0,1363.0,1350.0,1350.0,1500.0,1563.0,1650.0,1675.0,1550.0,1650.0,1650.0,1550.0,1573.0,1600.0,1600.0,2513.0,2583.0,2300.0,2600.0,2595.0,2500.0,2450.0,2072.0,1950.0,1838.0,1875.0,1675.0,1750.0,1650.0,1675.0,1795.0,1850.0,1950.0,2000.0,2100.0,2023.0,1870.0,1800.0,1785.0,1775.0,1800.0,1800.0,1750.0,1850.0,1800.0,1850.0,1825.0,1850.0,1800.0,1798.0,1800.0,1800.0,1800.0,1800.0,1850.0,1875.0,1880.0,1925.0,1875.0,1850.0,1850.0,1875.0,1875.0,1900.0,1900.0,1975.0,1995.0,1999.0,1950.0,2000.0,2000.0,1950.0,1950.0,1950.0,1900.0,1895.0,1900.0,1895.0,1875.0,1875.0,1875.0,1950.0,1900.0,1900.0,1900.0,1875.0,1875.0,1875.0,1900.0,1900.0,1900.0,1900.0,1900.0,1900.0,1925.0,1900.0
Queens Village,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Queensboro Hill,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Red Hook,Brooklyn,neighborhood,,,,,,,,,,1450.0,1488.0,,,,,,,,,,,,,,,,2000.0,,1950.0,2000.0,,,,,,,2000.0,,,,,,,,,,,,,1900.0,2200.0,2400.0,2400.0,,2300.0,2200.0,2150.0,1895.0,,,,1800.0,2000.0,1900.0,2400.0,2000.0,2000.0,2200.0,1899.0,2399.0,2450.0,2450.0,2387.0,,,,2300.0,2200.0,,,,,,2200.0,2300.0,,,,2585.0,2499.0,2500.0,,2175.0,,,,,,,,2000.0,1950.0,2000.0,1800.0,2400.0,2400.0
Rego Park,Queens,neighborhood,1363.0,1388.0,,1300.0,1350.0,,,,,1350.0,1350.0,1350.0,1350.0,1400.0,1400.0,,1350.0,1400.0,1400.0,1400.0,1425.0,1400.0,,1500.0,1513.0,1550.0,,,,,1450.0,1450.0,1450.0,1450.0,1450.0,1475.0,1600.0,1550.0,1525.0,1425.0,1400.0,1425.0,1600.0,1625.0,1650.0,1650.0,1600.0,1615.0,1613.0,1603.0,1550.0,1695.0,1725.0,1725.0,1750.0,1800.0,1825.0,1850.0,1850.0,1800.0,1900.0,1900.0,1888.0,1900.0,1899.0,1850.0,1850.0,1850.0,1785.0,1750.0,1798.0,1795.0,1900.0,1950.0,1950.0,1975.0,1950.0,1900.0,1938.0,2000.0,1987.0,1900.0,1988.0,2088.0,2050.0,1925.0,1850.0,1850.0,1850.0,1850.0,1850.0,1995.0,1925.0,1900.0,1852.0,1800.0,1795.0,1845.0,1865.0,1800.0,1795.0,1850.0,1850.0,1900.0,1873.0,1898.0
Richmond Hill,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1475.0,1450.0,1400.0,,,,,,,,,,,,1523.0,,,,,,,,,,,,,,,,,,,,,
Ridgewood,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,2025.0,2025.0,2025.0,,,,,,,,,,,,,,,,,,,,,,,,,,1600.0,1600.0,,,1525.0,,,,,,1600.0,1675.0,1950.0,1900.0,2000.0,1900.0,1800.0,1788.0,1799.0,1698.0,1648.0,1700.0,1750.0,1725.0,1793.0,1790.0,1825.0,1850.0,1800.0,1825.0,1800.0,1800.0,1750.0,1797.0,1800.0,1800.0,1745.0,1825.0,1988.0,2000.0,1990.0,1908.0,1895.0,1871.0,2078.0,2025.0,1848.0,1823.0,1899.0,1875.0,2050.0,2246.0,2000.0
Riverdale,Bronx,neighborhood,1500.0,1500.0,1500.0,1450.0,1475.0,1500.0,1450.0,,,1475.0,1500.0,1500.0,1475.0,1450.0,1575.0,1550.0,1550.0,1475.0,1550.0,1450.0,1463.0,1475.0,1500.0,1450.0,1450.0,1450.0,1495.0,1525.0,1500.0,1500.0,1573.0,1550.0,1500.0,1500.0,1525.0,1550.0,1550.0,1600.0,1625.0,1600.0,1625.0,1600.0,1600.0,1588.0,1650.0,1650.0,1650.0,1650.0,1600.0,1600.0,1650.0,1698.0,1700.0,1700.0,1795.0,1663.0,1825.0,1738.0,1800.0,1799.0,1799.0,1838.0,1878.0,1800.0,1800.0,1813.0,1800.0,1825.0,1825.0,1800.0,1850.0,1825.0,1800.0,1763.0,1800.0,1825.0,1845.0,1800.0,1798.0,1775.0,1773.0,1750.0,1850.0,1850.0,1800.0,1795.0,1800.0,1813.0,1800.0,1800.0,1800.0,1800.0,1785.0,1750.0,1750.0,1888.0,1800.0,1800.0,1875.0,1875.0,1862.0,1875.0,1850.0,1863.0,1875.0,1843.0
Rockaway All,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1350.0,1300.0,,,1350.0,1425.0,1348.0,1345.0,1345.0,1350.0,1400.0,1350.0,1375.0,,,,1425.0,1450.0,,1550.0,1595.0,1550.0,1675.0,1700.0,1655.0,1603.0,1655.0,1565.0,,,,1699.0,1699.0,,1672.0,1647.0,1499.0,1488.0,,1585.0,,,1600.0,1599.0,1650.0,1600.0,1650.0,1600.0
Roosevelt Island,Manhattan,neighborhood,,2185.0,2162.0,2300.0,2169.0,2169.0,2169.0,2300.0,2308.0,2325.0,2300.0,2300.0,2300.0,2238.0,2275.0,2401.0,2488.0,2463.0,,,2595.0,2700.0,2700.0,2798.0,,,,,3000.0,2873.0,2900.0,2950.0,2813.0,2775.0,2525.0,2613.0,2700.0,,2900.0,3000.0,2700.0,2700.0,2748.0,3073.0,2795.0,2795.0,2695.0,3198.0,3195.0,2973.0,2850.0,2695.0,3073.0,2995.0,2995.0,2995.0,2900.0,2573.0,2650.0,2800.0,2800.0,2800.0,2725.0,2995.0,2918.0,2898.0,3238.0,3223.0,2658.0,2579.0,2773.0,3000.0,3100.0,3100.0,3100.0,2950.0,3200.0,3261.0,3100.0,3100.0,3095.0,2850.0,2659.0,2738.0,2775.0,3043.0,2725.0,2900.0,3000.0,3295.0,3300.0,3268.0,2827.0,2800.0,2800.0,2550.0,2550.0,2632.0,2775.0,2842.0,3163.0,3000.0,3097.0,2929.0,2716.0,2650.0
Rosedale,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Schuylerville,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seagate,Brooklyn,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sheepshead Bay,Brooklyn,neighborhood,,1175.0,,,,,,,,,,,1249.0,1250.0,1275.0,1300.0,1250.0,1250.0,1350.0,1263.0,1400.0,1313.0,1350.0,1400.0,1450.0,1400.0,1325.0,1338.0,1400.0,1300.0,1438.0,1400.0,1500.0,1400.0,1400.0,1400.0,1400.0,1400.0,1425.0,1475.0,1400.0,1400.0,1395.0,1400.0,1375.0,1400.0,1473.0,1388.0,1350.0,1350.0,1425.0,1463.0,1500.0,1450.0,1400.0,1400.0,1400.0,1500.0,1475.0,1483.0,1450.0,1400.0,1500.0,1500.0,1500.0,1550.0,1550.0,1550.0,1550.0,1538.0,1550.0,1525.0,1500.0,1600.0,1597.0,1575.0,1550.0,1550.0,1550.0,1593.0,1625.0,1600.0,1600.0,1595.0,1600.0,1625.0,1650.0,1600.0,1600.0,1675.0,1693.0,1650.0,1695.0,1675.0,1695.0,1675.0,1680.0,1650.0,1645.0,1675.0,1699.0,1650.0,1650.0,1650.0,1663.0,1650.0
Soho,Manhattan,neighborhood,3000.0,3000.0,3000.0,3100.0,2900.0,3048.0,3200.0,2950.0,3425.0,3000.0,3125.0,3651.0,3000.0,3000.0,2845.0,3198.0,3200.0,3800.0,4000.0,3800.0,3800.0,3500.0,3700.0,3800.0,3850.0,3850.0,3950.0,4125.0,3975.0,3645.0,3448.0,3195.0,4000.0,3525.0,3247.0,3750.0,3850.0,3250.0,3375.0,3700.0,3295.0,3300.0,2995.0,3306.0,3725.0,3450.0,3400.0,3150.0,3200.0,3500.0,3100.0,3300.0,3400.0,3500.0,3495.0,3000.0,3248.0,3550.0,3500.0,3250.0,3450.0,3250.0,3500.0,3495.0,3773.0,3850.0,3525.0,3300.0,3613.0,3475.0,3400.0,3395.0,3323.0,3295.0,3650.0,3700.0,3550.0,3300.0,3250.0,3150.0,3400.0,3500.0,3350.0,3373.0,3325.0,3200.0,3448.0,3600.0,3538.0,3400.0,3395.0,3109.0,3109.0,3195.0,3445.0,3500.0,3405.0,3600.0,3600.0,3595.0,3200.0,3200.0,3273.0,3498.0,3450.0,3900.0
Soundview,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1263.0,1263.0,1300.0,1363.0,1288.0,1275.0,1275.0,1275.0,1250.0,1275.0,1350.0,,1425.0,,,,,,,,,,1425.0,1450.0,,,,1413.0,1400.0,,,,,,,,,,,1500.0,,,,,,,
South Brooklyn,Brooklyn,submarket,1350.0,1300.0,1300.0,1300.0,1300.0,1300.0,1250.0,1225.0,1200.0,1295.0,1298.0,1250.0,1250.0,1275.0,1275.0,1300.0,1300.0,1300.0,1275.0,1250.0,1300.0,1338.0,1300.0,1300.0,1350.0,1300.0,1300.0,1348.0,1363.0,1375.0,1400.0,1400.0,1400.0,1395.0,1400.0,1400.0,1395.0,1375.0,1375.0,1425.0,1450.0,1400.0,1418.0,1400.0,1400.0,1450.0,1500.0,1495.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1450.0,1450.0,1450.0,1500.0,1493.0,1450.0,1475.0,1500.0,1500.0,1500.0,1500.0,1550.0,1550.0,1595.0,1599.0,1575.0,1595.0,1575.0,1595.0,1600.0,1600.0,1600.0,1600.0,1650.0,1650.0,1650.0,1655.0,1650.0,1625.0,1649.0,1650.0,1650.0,1650.0,1650.0,1650.0,1673.0,1678.0,1665.0,1650.0,1675.0,1650.0,1650.0,1675.0,1675.0,1650.0,1695.0,1700.0,1700.0,1700.0,1719.0,1700.0,1700.0
South Jamaica,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Ozone Park,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Queens,Queens,submarket,,,,,,,,,,,,,,,,,,,,,,,,,1479.0,,1430.0,1400.0,1350.0,,1450.0,,,,,,,,,,1595.0,1373.0,1395.0,1475.0,1475.0,1475.0,1395.0,1353.0,1388.0,1390.0,1450.0,1400.0,1400.0,1398.0,1400.0,1498.0,1525.0,1575.0,1575.0,1445.0,1445.0,1685.0,1685.0,1625.0,1675.0,1599.0,1550.0,1575.0,1500.0,1400.0,1450.0,1475.0,1495.0,1500.0,1500.0,1525.0,1550.0,1500.0,1613.0,1650.0,1625.0,1675.0,1650.0,1599.0,1595.0,1550.0,1650.0,1795.0,1675.0,1650.0,1600.0,1575.0,1695.0,1525.0,1750.0,1798.0,1600.0,1600.0,1700.0,1650.0,1650.0,1750.0,1797.0,1745.0,1689.0,1700.0
South Richmond Hill,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Springfield Gardens,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Albans,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Staten Island,Staten Island,borough,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1350.0,1350.0,1350.0,,,,,,,,,1138.0,,,,1175.0,1150.0,1150.0,1150.0,1160.0,,,1250.0,1150.0,1175.0,,1200.0,1200.0,1200.0,,1200.0,1200.0,1250.0,1295.0,1250.0,1370.0,1500.0,1935.0,1685.0,1395.0,1405.0,1395.0,,1500.0,1695.0,2140.0,2300.0,2140.0,2140.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1600.0,1500.0,1500.0,1500.0,1500.0,1500.0,1745.0,1395.0,1550.0,1600.0,1600.0,1600.0,1600.0,1600.0,1513.0,1500.0,1695.0,1995.0,1550.0,1879.0,1463.0
Stuyvesant Town/PCV,Manhattan,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,3324.0,3378.0,3378.0,3350.0,3420.0,3433.0,,3430.0,3390.0,3350.0,3350.0,3235.0,3200.0,3250.0,3250.0,3200.0,2965.0,2965.0,2965.0,,,,3409.0,3409.0,3249.0,3249.0,3310.0,3323.0,3478.0,3452.0,3377.0,3150.0,3332.0,3362.0,3187.0,3068.0,3299.0,3299.0,3572.0,3572.0,3284.0,3216.0,3337.0,3410.0,3462.0,3472.0,3300.0,3257.0,3217.0,3191.0,3399.0,3685.0,3616.0,3548.0,3515.0,3542.0,3581.0,3559.0,3559.0,3611.0,3322.0,3640.0,3604.0,3611.0,3569.0,3676.0,3404.0,3525.0,3440.0,3625.0,3688.0,3541.0,3223.0,3585.0,3623.0,3580.0,3655.0,3609.0,,3549.0,3587.0,3635.0,3653.0
Sunnyside,Queens,neighborhood,1350.0,1350.0,1350.0,1399.0,1400.0,1375.0,1400.0,1400.0,1450.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1450.0,1445.0,1450.0,1450.0,1550.0,1550.0,1495.0,1548.0,1548.0,1600.0,1570.0,1650.0,1550.0,1650.0,1650.0,1500.0,1425.0,1463.0,1500.0,1500.0,1500.0,1500.0,1495.0,1500.0,1563.0,1638.0,1688.0,1650.0,1650.0,1725.0,1663.0,1688.0,1675.0,1675.0,1750.0,1800.0,1750.0,1700.0,1800.0,1800.0,1760.0,1750.0,1750.0,1750.0,1785.0,1800.0,1800.0,1750.0,1875.0,1900.0,1875.0,1900.0,1900.0,1900.0,1950.0,1850.0,1895.0,1950.0,1900.0,1900.0,1900.0,1879.0,1900.0,1925.0,1900.0,1950.0,1950.0,1900.0,1900.0,1875.0,1818.0,1850.0,1850.0,1885.0,1890.0,1885.0,1878.0,1850.0,1850.0,1850.0,1900.0,1875.0,1900.0,1900.0,1945.0,1900.0,1885.0,1850.0,1800.0,1850.0,1850.0
Sunset Park,Brooklyn,neighborhood,1200.0,1200.0,1175.0,1188.0,1200.0,,,,,,,,1050.0,,,,,,,,,,,,,,,,,,,,,,1313.0,,,1350.0,1450.0,1475.0,1500.0,1500.0,1500.0,1575.0,1500.0,,1450.0,1400.0,1400.0,1400.0,1400.0,1500.0,1600.0,1750.0,1650.0,1600.0,1600.0,1550.0,1500.0,1497.0,1500.0,1525.0,1500.0,1525.0,1550.0,1600.0,1600.0,1500.0,1550.0,1650.0,1650.0,1600.0,1675.0,1750.0,1600.0,1675.0,1700.0,1675.0,1600.0,1650.0,1750.0,1750.0,1650.0,1600.0,1700.0,1700.0,1700.0,1650.0,1650.0,1600.0,1700.0,1620.0,1700.0,1699.0,1675.0,1725.0,1650.0,1650.0,1750.0,1747.0,1750.0,1700.0,1713.0,1700.0,1719.0,1700.0
The Rockaways,Queens,submarket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1350.0,1300.0,,,1350.0,1425.0,1348.0,1345.0,1345.0,1350.0,1400.0,1350.0,1375.0,,,,1425.0,1450.0,,1550.0,1595.0,1550.0,1675.0,1700.0,1655.0,1603.0,1655.0,1565.0,,,,1699.0,1699.0,,1672.0,1647.0,1499.0,1488.0,,1585.0,,,1600.0,1599.0,1650.0,1600.0,1650.0,1600.0
Throgs Neck,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tremont,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1599.0,,1413.0,1350.0,1400.0,1300.0,1300.0,1300.0,1300.0,1375.0,,1270.0,1295.0,1300.0,,,,1350.0,,,1350.0,1350.0,1350.0,1313.0,1350.0,1500.0,,,,,,,,,,,,,,,1538.0,,
Tribeca,Manhattan,neighborhood,3960.0,4000.0,3900.0,3900.0,3825.0,3695.0,3695.0,3595.0,3573.0,4000.0,3800.0,3995.0,4175.0,3800.0,3848.0,3998.0,3900.0,4095.0,4448.0,4400.0,3975.0,3995.0,4160.0,4160.0,4200.0,4323.0,4300.0,4300.0,4295.0,4295.0,3998.0,4250.0,4325.0,4548.0,4423.0,4250.0,4200.0,4013.0,4295.0,4195.0,4395.0,4500.0,4595.0,4445.0,4395.0,3995.0,4273.0,4300.0,4000.0,4098.0,4200.0,4295.0,4300.0,4398.0,4495.0,4395.0,4195.0,4310.0,4295.0,4595.0,4398.0,4343.0,4655.0,5120.0,5100.0,4995.0,5005.0,5303.0,4595.0,4573.0,4495.0,4495.0,4411.0,4720.0,4850.0,4908.0,4782.0,4693.0,4998.0,4995.0,4995.0,5000.0,4690.0,4823.0,4500.0,4500.0,4500.0,4595.0,4595.0,4595.0,4995.0,4395.0,4250.0,4195.0,4195.0,4235.0,4495.0,4500.0,4500.0,4673.0,4695.0,4625.0,4500.0,4598.0,4695.0,4900.0
University Heights,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1150.0,1155.0,1150.0,1199.0,,,,,1150.0,,1175.0,1199.0,,1218.0,1238.0,,1260.0,,1233.0,1250.0,1273.0,1250.0,1250.0,1250.0,1275.0,1287.0,1300.0,1330.0,1278.0,1295.0,,,1300.0,1300.0,,1350.0,1358.0,1300.0,1300.0,1408.0,1399.0,1350.0,,,1350.0,1350.0,,,1379.0,,1387.0,1495.0,1495.0,1442.0,1450.0,1450.0,1442.0,1473.0,1499.0,1500.0,1450.0,1450.0,1463.0,1450.0,,,,1535.0
Upper East Side,Manhattan,neighborhood,2350.0,2300.0,2350.0,2470.0,2500.0,2500.0,2500.0,2490.0,2500.0,2500.0,2400.0,2500.0,2485.0,2400.0,2400.0,2500.0,2600.0,2650.0,2550.0,2600.0,2650.0,2695.0,2700.0,2695.0,2600.0,2650.0,2598.0,2650.0,2600.0,2650.0,2625.0,2600.0,2695.0,2600.0,2613.0,2650.0,2650.0,2750.0,2750.0,2658.0,2695.0,2695.0,2650.0,2750.0,2750.0,2750.0,2700.0,2700.0,2675.0,2695.0,2600.0,2650.0,2625.0,2600.0,2625.0,2550.0,2600.0,2650.0,2700.0,2785.0,2750.0,2825.0,2850.0,2750.0,2750.0,2800.0,2800.0,2850.0,2950.0,2850.0,2800.0,2895.0,2900.0,2895.0,2948.0,2895.0,2850.0,2795.0,2750.0,2749.0,2775.0,2790.0,2800.0,2858.0,2800.0,2800.0,2846.0,2850.0,2800.0,2800.0,2795.0,2795.0,2850.0,2780.0,2795.0,2795.0,2800.0,2750.0,2775.0,2697.0,2695.0,2800.0,2795.0,2795.0,2795.0,2888.0
Upper West Side,Manhattan,neighborhood,2600.0,2550.0,2495.0,2500.0,2500.0,2600.0,2600.0,2650.0,2750.0,2800.0,2800.0,2695.0,2700.0,2750.0,2750.0,2800.0,2800.0,2900.0,2850.0,2925.0,2900.0,2900.0,2950.0,3000.0,3000.0,2960.0,2900.0,2950.0,2900.0,2900.0,2993.0,2950.0,2995.0,2975.0,2995.0,2995.0,2950.0,2975.0,3000.0,3000.0,3000.0,2900.0,2850.0,2950.0,3000.0,3000.0,2950.0,2990.0,2950.0,2995.0,3000.0,3100.0,3100.0,3000.0,2995.0,2995.0,3050.0,3043.0,3000.0,3000.0,3050.0,3100.0,3100.0,3150.0,3150.0,3150.0,3240.0,3250.0,3300.0,3250.0,3200.0,3200.0,3200.0,3200.0,3200.0,3250.0,3230.0,3170.0,3195.0,3195.0,3200.0,3200.0,3130.0,3100.0,3100.0,3100.0,3100.0,3100.0,3100.0,3100.0,3100.0,3101.0,3100.0,3095.0,3050.0,3140.0,3100.0,3078.0,3095.0,3100.0,3100.0,3100.0,3050.0,3050.0,3150.0,3200.0
Utopia,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Van Nest,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wakefield,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1375.0,1400.0,1388.0,1300.0,1375.0,1225.0,1300.0,1388.0,1388.0,1338.0,1250.0,1249.0,1250.0,,1250.0,,1400.0,1450.0,1450.0,1450.0,1450.0,1450.0,1450.0,,1450.0,1395.0,1398.0,1395.0,1375.0,1375.0,,,,1450.0,,,,,,,,,,,,,,,,,
Washington Heights,Manhattan,neighborhood,1400.0,1395.0,1395.0,1397.0,1355.0,1433.0,1495.0,1495.0,1425.0,1468.0,1495.0,1450.0,1400.0,1425.0,1413.0,1495.0,1485.0,1500.0,1500.0,1600.0,1600.0,1550.0,1550.0,1438.0,1525.0,1495.0,1595.0,1495.0,1500.0,1498.0,1498.0,1500.0,1495.0,1650.0,1500.0,1500.0,1600.0,1600.0,1525.0,1525.0,1595.0,1575.0,1595.0,1550.0,1600.0,1597.0,1600.0,1600.0,1550.0,1595.0,1496.0,1500.0,1550.0,1595.0,1663.0,1650.0,1650.0,1650.0,1625.0,1600.0,1600.0,1625.0,1650.0,1700.0,1685.0,1700.0,1700.0,1700.0,1750.0,1700.0,1700.0,1744.0,1750.0,1750.0,1700.0,1700.0,1700.0,1700.0,1725.0,1785.0,1750.0,1750.0,1750.0,1750.0,1800.0,1795.0,1750.0,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,1750.0,1750.0,1795.0,1795.0,1798.0,1795.0,1795.0,1802.0,1850.0,1825.0,1818.0,1800.0,1845.0
West Harlem,Manhattan,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1575.0,1600.0,,,,,,,,,,,,1750.0,1750.0,1750.0,1750.0,1800.0,,1875.0,1750.0,1750.0,1750.0,1750.0,,1850.0,1850.0,1750.0,1850.0,1850.0,1800.0,1850.0,1900.0,1900.0,,,1950.0,2050.0,2000.0,,,,1888.0,1863.0,1935.0,2000.0,1850.0,1823.0,1750.0,1838.0,,,1725.0,2725.0,2738.0,2725.0,2725.0,2300.0,2363.0,2348.0,2200.0,1950.0,1850.0,2000.0,2000.0
